Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
4862,0.32,0.38,0.09,0.03,0.03,0.08,0.03,0.02,0.01,0.01
4863,0.36,0.12,0.14,0.09,0.06,0.08,0.01,0.08,0.04,0.02
4864,0.57,0.14,0.05,0.03,0.04,0.04,0.03,0.06,0.0,0.04
4865,0.39,0.15,0.03,0.1,0.06,0.1,0.01,0.12,0.03,0.01
4866,0.61,0.1,0.03,0.02,0.08,0.04,0.02,0.08,0.01,0.01
4867,0.12,0.07,0.59,0.01,0.01,0.12,0.03,0.03,0.01,0.01
4868,0.3,0.38,0.05,0.1,0.02,0.06,0.04,0.02,0.01,0.02
4869,0.44,0.23,0.07,0.05,0.03,0.03,0.04,0.04,0.05,0.02
4870,0.61,0.06,0.01,0.08,0.06,0.04,0.04,0.03,0.04,0.03
4871,0.5,0.12,0.11,0.04,0.04,0.01,0.06,0.1,0.01,0.01
4872,0.17,0.11,0.45,0.02,0.05,0.13,0.02,0.0,0.04,0.01
4873,0.17,0.14,0.38,0.02,0.03,0.06,0.06,0.08,0.04,0.02
4874,0.39,0.19,0.06,0.1,0.04,0.05,0.03,0.03,0.04,0.07
4875,0.48,0.15,0.05,0.02,0.07,0.1,0.07,0.02,0.0,0.04
4876,0.46,0.01,0.03,0.03,0.14,0.15,0.07,0.09,0.01,0.01
4877,0.71,0.06,0.04,0.01,0.03,0.06,0.0,0.06,0.02,0.01
4878,0.47,0.12,0.08,0.06,0.03,0.08,0.06,0.02,0.04,0.04
4879,0.69,0.02,0.06,0.06,0.03,0.06,0.03,0.03,0.0,0.02
4880,0.68,0.18,0.02,0.02,0.03,0.02,0.03,0.0,0.0,0.02
4881,0.79,0.04,0.03,0.03,0.0,0.03,0.02,0.05,0.0,0.01
4882,0.7,0.1,0.07,0.02,0.03,0.0,0.04,0.03,0.0,0.01
4883,0.59,0.19,0.0,0.02,0.05,0.04,0.04,0.03,0.03,0.01
4884,0.45,0.12,0.06,0.14,0.04,0.05,0.04,0.04,0.02,0.04
4885,0.33,0.24,0.08,0.14,0.06,0.09,0.02,0.01,0.02,0.01
4886,0.18,0.46,0.05,0.05,0.06,0.09,0.02,0.02,0.06,0.01
4887,0.24,0.22,0.16,0.11,0.06,0.06,0.04,0.05,0.03,0.03
4888,0.61,0.14,0.03,0.08,0.03,0.06,0.01,0.04,0.0,0.0
4889,0.67,0.02,0.04,0.06,0.06,0.03,0.03,0.03,0.03,0.03
4890,0.44,0.18,0.14,0.08,0.03,0.01,0.02,0.05,0.0,0.05
4891,0.41,0.23,0.04,0.09,0.03,0.06,0.06,0.01,0.03,0.04
4892,0.52,0.09,0.07,0.1,0.05,0.11,0.0,0.03,0.02,0.01
4893,0.82,0.03,0.03,0.0,0.03,0.02,0.03,0.03,0.01,0.0
4894,0.46,0.09,0.06,0.08,0.04,0.07,0.07,0.08,0.02,0.03
4895,0.61,0.15,0.01,0.03,0.05,0.03,0.01,0.07,0.0,0.04
4896,0.66,0.1,0.06,0.05,0.03,0.04,0.03,0.02,0.0,0.01
4897,0.35,0.19,0.07,0.12,0.06,0.03,0.03,0.05,0.03,0.07
4898,0.57,0.14,0.06,0.01,0.09,0.02,0.05,0.0,0.01,0.05
4899,0.29,0.13,0.16,0.03,0.07,0.08,0.06,0.05,0.1,0.03
4900,0.51,0.08,0.0,0.08,0.11,0.05,0.04,0.09,0.03,0.01
4901,0.28,0.31,0.18,0.05,0.02,0.04,0.03,0.04,0.03,0.02
4902,0.51,0.06,0.07,0.06,0.12,0.07,0.01,0.06,0.03,0.01
4903,0.33,0.12,0.04,0.05,0.14,0.08,0.02,0.16,0.03,0.03
4904,0.31,0.19,0.03,0.2,0.09,0.05,0.05,0.02,0.03,0.03
4905,0.79,0.0,0.08,0.02,0.02,0.03,0.01,0.04,0.01,0.0
4906,0.81,0.02,0.01,0.03,0.04,0.02,0.0,0.03,0.01,0.03
4907,0.3,0.26,0.03,0.07,0.07,0.07,0.09,0.07,0.04,0.0
4908,0.83,0.03,0.02,0.01,0.02,0.04,0.0,0.04,0.0,0.01
4909,0.46,0.15,0.03,0.07,0.03,0.12,0.03,0.03,0.03,0.05
4910,0.38,0.1,0.08,0.02,0.06,0.13,0.04,0.1,0.02,0.07
4911,0.66,0.11,0.02,0.02,0.07,0.01,0.04,0.01,0.01,0.05
4912,0.83,0.06,0.0,0.03,0.01,0.0,0.02,0.02,0.0,0.03
4913,0.28,0.17,0.01,0.37,0.01,0.01,0.06,0.04,0.01,0.04
4914,0.48,0.1,0.0,0.19,0.05,0.04,0.04,0.07,0.02,0.01
4915,0.7,0.06,0.06,0.03,0.04,0.06,0.0,0.04,0.01,0.0
4916,0.51,0.27,0.01,0.02,0.05,0.06,0.02,0.05,0.0,0.01
4917,0.18,0.27,0.39,0.03,0.01,0.07,0.0,0.01,0.01,0.03
4918,0.61,0.07,0.03,0.04,0.07,0.08,0.02,0.06,0.01,0.01
4919,0.3,0.07,0.33,0.02,0.03,0.07,0.09,0.03,0.05,0.01
4920,0.7,0.09,0.05,0.06,0.04,0.0,0.02,0.03,0.01,0.0
4921,0.37,0.3,0.05,0.06,0.02,0.07,0.05,0.03,0.04,0.01
4922,0.35,0.26,0.05,0.06,0.03,0.05,0.04,0.07,0.08,0.01
4923,0.77,0.09,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.01
4924,0.7,0.19,0.02,0.03,0.05,0.0,0.01,0.0,0.0,0.0
4925,0.49,0.07,0.03,0.01,0.12,0.15,0.03,0.07,0.03,0.0
4926,0.78,0.03,0.02,0.04,0.04,0.01,0.02,0.06,0.0,0.0
4927,0.33,0.29,0.04,0.12,0.04,0.08,0.03,0.02,0.03,0.02
4928,0.25,0.28,0.1,0.09,0.05,0.06,0.04,0.06,0.03,0.04
4929,0.3,0.42,0.05,0.03,0.03,0.04,0.06,0.02,0.03,0.02
4930,0.57,0.15,0.13,0.05,0.02,0.04,0.01,0.01,0.01,0.01
4931,0.18,0.23,0.06,0.12,0.06,0.13,0.08,0.04,0.06,0.04
4932,0.41,0.27,0.02,0.06,0.04,0.04,0.03,0.09,0.0,0.04
4933,0.72,0.1,0.02,0.03,0.02,0.06,0.02,0.02,0.01,0.0
4934,0.5,0.09,0.0,0.09,0.07,0.06,0.05,0.11,0.01,0.02
4935,0.31,0.14,0.02,0.14,0.11,0.14,0.08,0.03,0.01,0.02
4936,0.25,0.21,0.19,0.01,0.03,0.18,0.02,0.03,0.07,0.01
4937,0.68,0.14,0.01,0.04,0.04,0.03,0.01,0.01,0.01,0.03
4938,0.53,0.02,0.05,0.03,0.08,0.06,0.06,0.09,0.02,0.06
4939,0.59,0.1,0.03,0.0,0.06,0.04,0.02,0.05,0.04,0.07
4940,0.43,0.21,0.13,0.03,0.05,0.05,0.03,0.04,0.02,0.01
4941,0.43,0.07,0.12,0.04,0.08,0.07,0.06,0.06,0.03,0.04
4942,0.66,0.09,0.05,0.04,0.02,0.03,0.04,0.04,0.0,0.03
4943,0.26,0.19,0.36,0.01,0.01,0.06,0.05,0.01,0.05,0.0
4944,0.43,0.22,0.07,0.05,0.01,0.07,0.06,0.03,0.02,0.04
4945,0.27,0.12,0.07,0.18,0.08,0.1,0.03,0.08,0.0,0.07
4946,0.65,0.07,0.01,0.04,0.07,0.07,0.03,0.04,0.01,0.01
4947,0.55,0.06,0.07,0.03,0.05,0.1,0.02,0.08,0.01,0.03
4948,0.61,0.09,0.05,0.07,0.05,0.01,0.01,0.03,0.01,0.07
4949,0.31,0.09,0.05,0.06,0.06,0.26,0.06,0.07,0.04,0.0
4950,0.5,0.09,0.08,0.02,0.12,0.05,0.03,0.09,0.01,0.01
4951,0.34,0.22,0.05,0.08,0.05,0.14,0.01,0.03,0.05,0.03
4952,0.51,0.24,0.06,0.02,0.02,0.05,0.01,0.02,0.05,0.02
4953,0.53,0.17,0.02,0.04,0.06,0.02,0.08,0.04,0.01,0.03
4954,0.64,0.13,0.07,0.04,0.0,0.03,0.03,0.04,0.02,0.0
4955,0.44,0.33,0.08,0.05,0.01,0.03,0.03,0.01,0.0,0.02
4956,0.29,0.17,0.02,0.17,0.1,0.07,0.08,0.07,0.0,0.03
4957,0.4,0.12,0.11,0.05,0.09,0.08,0.02,0.05,0.08,0.0
4958,0.77,0.03,0.02,0.05,0.02,0.05,0.01,0.02,0.01,0.02
4959,0.3,0.25,0.0,0.14,0.06,0.12,0.04,0.05,0.01,0.03
4960,0.44,0.04,0.09,0.06,0.09,0.07,0.05,0.12,0.02,0.02
4961,0.42,0.06,0.05,0.07,0.1,0.05,0.02,0.14,0.04,0.05
4962,0.43,0.16,0.02,0.12,0.07,0.04,0.06,0.08,0.01,0.01
4963,0.24,0.35,0.12,0.08,0.07,0.05,0.03,0.0,0.06,0.0
4964,0.34,0.18,0.05,0.21,0.04,0.04,0.07,0.06,0.0,0.01
4965,0.58,0.09,0.0,0.1,0.06,0.07,0.03,0.03,0.01,0.03
4966,0.71,0.11,0.06,0.02,0.04,0.02,0.0,0.03,0.01,0.0
4967,0.58,0.09,0.06,0.03,0.06,0.04,0.04,0.05,0.01,0.04
4968,0.58,0.05,0.01,0.02,0.05,0.11,0.08,0.07,0.0,0.03
4969,0.51,0.08,0.14,0.05,0.04,0.03,0.02,0.05,0.03,0.05
4970,0.37,0.23,0.03,0.16,0.03,0.04,0.08,0.04,0.01,0.01
4971,0.22,0.08,0.42,0.01,0.04,0.13,0.04,0.02,0.03,0.01
4972,0.58,0.15,0.03,0.06,0.05,0.03,0.03,0.05,0.0,0.02
4973,0.72,0.06,0.05,0.01,0.05,0.06,0.02,0.01,0.01,0.01
4974,0.5,0.15,0.06,0.08,0.05,0.07,0.02,0.02,0.04,0.01
4975,0.41,0.19,0.04,0.11,0.1,0.04,0.04,0.05,0.0,0.02
4976,0.18,0.34,0.15,0.09,0.0,0.1,0.02,0.02,0.08,0.02
4977,0.41,0.27,0.06,0.04,0.06,0.07,0.05,0.03,0.0,0.01
4978,0.64,0.11,0.02,0.07,0.06,0.02,0.03,0.05,0.0,0.0
4979,0.6,0.08,0.04,0.04,0.06,0.04,0.04,0.05,0.01,0.04
4980,0.55,0.13,0.08,0.04,0.06,0.07,0.01,0.04,0.01,0.01
4981,0.55,0.05,0.02,0.13,0.05,0.06,0.05,0.05,0.0,0.04
4982,0.63,0.08,0.0,0.05,0.06,0.05,0.04,0.04,0.01,0.04
4983,0.43,0.03,0.1,0.09,0.09,0.08,0.02,0.06,0.07,0.03
4984,0.29,0.08,0.06,0.14,0.12,0.12,0.05,0.07,0.03,0.04
4985,0.46,0.03,0.02,0.01,0.08,0.06,0.03,0.27,0.01,0.03
4986,0.28,0.17,0.07,0.14,0.13,0.08,0.03,0.04,0.02,0.04
4987,0.6,0.07,0.03,0.06,0.1,0.07,0.02,0.02,0.01,0.02
4988,0.39,0.11,0.01,0.19,0.11,0.05,0.02,0.07,0.03,0.02
4989,0.63,0.1,0.09,0.02,0.04,0.02,0.03,0.03,0.02,0.02
4990,0.4,0.02,0.1,0.05,0.21,0.04,0.04,0.11,0.02,0.01
4991,0.43,0.11,0.04,0.12,0.05,0.07,0.05,0.06,0.02,0.05
4992,0.42,0.2,0.05,0.11,0.04,0.06,0.03,0.06,0.02,0.01
4993,0.44,0.07,0.05,0.08,0.04,0.12,0.04,0.16,0.0,0.0
4994,0.51,0.18,0.06,0.09,0.03,0.05,0.04,0.02,0.01,0.01
4995,0.24,0.21,0.1,0.15,0.03,0.04,0.05,0.08,0.06,0.04
4996,0.51,0.16,0.0,0.1,0.06,0.05,0.05,0.03,0.0,0.04
4997,0.36,0.18,0.03,0.17,0.03,0.08,0.07,0.03,0.03,0.02
4998,0.38,0.08,0.03,0.17,0.12,0.09,0.02,0.08,0.0,0.03
4999,0.74,0.05,0.02,0.04,0.02,0.04,0.01,0.04,0.0,0.04
5000,0.18,0.42,0.15,0.01,0.02,0.1,0.01,0.01,0.08,0.02
5001,0.65,0.18,0.03,0.02,0.05,0.02,0.0,0.02,0.02,0.01
5002,0.5,0.11,0.04,0.09,0.06,0.04,0.04,0.09,0.02,0.01
5003,0.65,0.07,0.02,0.07,0.03,0.03,0.02,0.07,0.01,0.03
5004,0.21,0.14,0.3,0.04,0.07,0.11,0.06,0.06,0.01,0.0
5005,0.53,0.09,0.01,0.09,0.07,0.11,0.01,0.05,0.01,0.03
5006,0.48,0.08,0.08,0.08,0.03,0.07,0.02,0.07,0.02,0.07
5007,0.48,0.08,0.02,0.09,0.05,0.07,0.04,0.09,0.04,0.04
5008,0.54,0.05,0.04,0.06,0.06,0.1,0.02,0.08,0.01,0.04
5009,0.81,0.04,0.05,0.02,0.02,0.02,0.02,0.01,0.01,0.0
5010,0.24,0.11,0.08,0.12,0.11,0.06,0.07,0.09,0.07,0.05
5011,0.57,0.1,0.01,0.12,0.06,0.07,0.04,0.02,0.01,0.0
5012,0.51,0.09,0.01,0.08,0.1,0.04,0.07,0.06,0.03,0.01
5013,0.3,0.1,0.27,0.01,0.02,0.13,0.07,0.05,0.05,0.0
5014,0.78,0.07,0.01,0.06,0.01,0.03,0.01,0.01,0.0,0.02
5015,0.58,0.21,0.04,0.01,0.05,0.05,0.03,0.02,0.01,0.0
5016,0.24,0.34,0.11,0.12,0.03,0.07,0.01,0.03,0.03,0.02
5017,0.5,0.02,0.02,0.09,0.03,0.08,0.09,0.08,0.08,0.01
5018,0.57,0.13,0.02,0.08,0.05,0.04,0.02,0.05,0.0,0.04
5019,0.24,0.26,0.16,0.06,0.07,0.13,0.02,0.02,0.04,0.0
5020,0.42,0.07,0.05,0.04,0.11,0.08,0.06,0.1,0.03,0.04
5021,0.59,0.04,0.01,0.06,0.06,0.05,0.03,0.11,0.03,0.02
5022,0.76,0.09,0.03,0.03,0.02,0.01,0.02,0.01,0.0,0.03
5023,0.27,0.18,0.19,0.03,0.05,0.13,0.02,0.03,0.07,0.03
5024,0.5,0.29,0.02,0.04,0.02,0.06,0.02,0.02,0.01,0.02
5025,0.74,0.13,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0.02
5026,0.37,0.03,0.06,0.02,0.1,0.06,0.08,0.23,0.01,0.04
5027,0.87,0.07,0.0,0.01,0.01,0.0,0.01,0.03,0.0,0.0
5028,0.39,0.12,0.05,0.14,0.06,0.04,0.11,0.07,0.01,0.01
5029,0.25,0.19,0.31,0.05,0.05,0.08,0.02,0.0,0.04,0.01
5030,0.51,0.04,0.03,0.02,0.16,0.07,0.04,0.09,0.01,0.03
5031,0.66,0.05,0.01,0.06,0.04,0.1,0.01,0.04,0.01,0.02
5032,0.51,0.12,0.0,0.05,0.07,0.06,0.04,0.09,0.01,0.05
5033,0.35,0.13,0.05,0.09,0.08,0.09,0.08,0.0,0.09,0.04
5034,0.42,0.28,0.02,0.1,0.03,0.06,0.06,0.02,0.0,0.01
5035,0.48,0.12,0.03,0.16,0.05,0.0,0.09,0.04,0.01,0.02
5036,0.79,0.01,0.01,0.01,0.03,0.02,0.05,0.06,0.0,0.02
5037,0.69,0.12,0.05,0.03,0.03,0.03,0.01,0.02,0.0,0.02
5038,0.38,0.21,0.06,0.06,0.06,0.08,0.01,0.04,0.04,0.06
5039,0.55,0.24,0.08,0.03,0.03,0.02,0.0,0.01,0.01,0.03
5040,0.73,0.1,0.03,0.06,0.0,0.01,0.02,0.03,0.01,0.01
5041,0.25,0.12,0.18,0.13,0.07,0.2,0.01,0.02,0.01,0.01
5042,0.31,0.15,0.07,0.11,0.05,0.15,0.06,0.05,0.03,0.02
5043,0.4,0.2,0.05,0.11,0.04,0.03,0.08,0.06,0.02,0.01
5044,0.88,0.05,0.01,0.0,0.02,0.01,0.03,0.0,0.0,0.0
5045,0.52,0.08,0.0,0.09,0.05,0.12,0.03,0.06,0.02,0.03
5046,0.77,0.05,0.0,0.02,0.04,0.02,0.02,0.03,0.03,0.02
5047,0.29,0.11,0.04,0.15,0.1,0.08,0.05,0.09,0.04,0.05
5048,0.57,0.06,0.02,0.11,0.08,0.04,0.01,0.09,0.01,0.01
5049,0.35,0.19,0.03,0.13,0.07,0.11,0.06,0.02,0.03,0.01
5050,0.7,0.09,0.01,0.05,0.04,0.01,0.02,0.07,0.0,0.01
5051,0.47,0.13,0.04,0.08,0.12,0.04,0.06,0.04,0.0,0.02
5052,0.52,0.2,0.08,0.05,0.04,0.0,0.04,0.02,0.02,0.03
5053,0.53,0.15,0.01,0.09,0.06,0.06,0.04,0.04,0.01,0.01
5054,0.56,0.07,0.06,0.02,0.04,0.13,0.01,0.07,0.02,0.02
5055,0.55,0.24,0.05,0.04,0.03,0.03,0.03,0.02,0.01,0.0
5056,0.59,0.06,0.04,0.05,0.07,0.06,0.04,0.06,0.0,0.03
5057,0.21,0.51,0.08,0.05,0.03,0.08,0.02,0.0,0.01,0.01
5058,0.31,0.1,0.05,0.08,0.07,0.12,0.08,0.11,0.05,0.03
5059,0.35,0.02,0.04,0.1,0.08,0.13,0.05,0.12,0.05,0.06
5060,0.63,0.11,0.07,0.02,0.01,0.02,0.06,0.04,0.01,0.03
5061,0.52,0.11,0.0,0.04,0.11,0.08,0.05,0.07,0.01,0.01
5062,0.31,0.18,0.08,0.12,0.09,0.09,0.05,0.03,0.04,0.01
5063,0.48,0.07,0.03,0.02,0.12,0.08,0.06,0.08,0.01,0.05
5064,0.49,0.21,0.05,0.08,0.04,0.03,0.02,0.03,0.02,0.03
5065,0.63,0.14,0.0,0.03,0.01,0.11,0.02,0.05,0.0,0.01
5066,0.29,0.06,0.03,0.24,0.11,0.12,0.02,0.08,0.02,0.03
5067,0.21,0.24,0.25,0.02,0.02,0.06,0.05,0.05,0.09,0.01
5068,0.49,0.21,0.16,0.02,0.01,0.06,0.01,0.0,0.03,0.01
5069,0.81,0.07,0.03,0.02,0.03,0.0,0.01,0.03,0.0,0.0
5070,0.74,0.08,0.01,0.04,0.04,0.04,0.02,0.02,0.01,0.0
5071,0.78,0.07,0.01,0.03,0.03,0.02,0.0,0.04,0.01,0.01
5072,0.44,0.07,0.08,0.07,0.07,0.07,0.06,0.11,0.02,0.01
5073,0.32,0.31,0.05,0.17,0.04,0.06,0.0,0.0,0.03,0.02
5074,0.4,0.36,0.03,0.05,0.02,0.02,0.03,0.05,0.0,0.04
5075,0.48,0.17,0.07,0.05,0.05,0.07,0.01,0.06,0.02,0.02
5076,0.66,0.12,0.01,0.04,0.05,0.02,0.03,0.04,0.01,0.02
5077,0.62,0.18,0.06,0.03,0.03,0.02,0.02,0.02,0.01,0.01
5078,0.29,0.25,0.2,0.05,0.04,0.04,0.07,0.02,0.03,0.01
5079,0.56,0.09,0.01,0.09,0.07,0.06,0.02,0.05,0.01,0.04
5080,0.41,0.28,0.08,0.07,0.01,0.07,0.04,0.01,0.02,0.01
5081,0.62,0.06,0.01,0.03,0.07,0.05,0.06,0.09,0.0,0.01
5082,0.21,0.19,0.08,0.07,0.06,0.13,0.04,0.04,0.12,0.06
5083,0.54,0.31,0.05,0.02,0.01,0.02,0.02,0.02,0.0,0.01
5084,0.57,0.08,0.03,0.04,0.08,0.04,0.06,0.06,0.01,0.03
5085,0.81,0.03,0.01,0.01,0.02,0.01,0.02,0.04,0.01,0.04
5086,0.27,0.32,0.15,0.07,0.02,0.08,0.04,0.01,0.0,0.04
5087,0.37,0.12,0.14,0.03,0.08,0.11,0.06,0.03,0.03,0.03
5088,0.36,0.22,0.07,0.07,0.1,0.08,0.02,0.04,0.02,0.02
5089,0.43,0.16,0.17,0.01,0.09,0.06,0.01,0.03,0.02,0.02
5090,0.51,0.12,0.02,0.05,0.09,0.04,0.06,0.08,0.0,0.03
5091,0.65,0.05,0.03,0.04,0.04,0.05,0.01,0.07,0.04,0.02
5092,0.28,0.39,0.08,0.08,0.03,0.03,0.06,0.03,0.01,0.01
5093,0.65,0.1,0.05,0.04,0.02,0.01,0.05,0.07,0.0,0.01
5094,0.48,0.14,0.17,0.0,0.03,0.09,0.0,0.01,0.07,0.01
5095,0.68,0.05,0.04,0.03,0.07,0.05,0.03,0.02,0.01,0.02
5096,0.31,0.13,0.03,0.18,0.07,0.13,0.1,0.03,0.0,0.02
5097,0.76,0.04,0.01,0.02,0.08,0.01,0.06,0.01,0.0,0.01
5098,0.56,0.03,0.05,0.01,0.05,0.09,0.01,0.08,0.07,0.05
5099,0.63,0.17,0.03,0.02,0.03,0.03,0.04,0.02,0.03,0.0
5100,0.3,0.41,0.06,0.12,0.04,0.03,0.02,0.01,0.0,0.01
5101,0.54,0.11,0.02,0.06,0.08,0.05,0.06,0.06,0.01,0.01
5102,0.37,0.22,0.11,0.07,0.09,0.03,0.03,0.03,0.02,0.03
5103,0.64,0.14,0.01,0.05,0.06,0.03,0.01,0.04,0.01,0.01
5104,0.64,0.04,0.03,0.03,0.05,0.05,0.02,0.08,0.02,0.04
5105,0.31,0.14,0.06,0.23,0.09,0.06,0.0,0.03,0.04,0.04
5106,0.56,0.17,0.03,0.04,0.04,0.07,0.03,0.04,0.01,0.01
5107,0.55,0.14,0.07,0.04,0.07,0.03,0.03,0.03,0.02,0.02
5108,0.47,0.17,0.07,0.04,0.09,0.05,0.03,0.04,0.03,0.01
5109,0.7,0.08,0.01,0.03,0.03,0.03,0.03,0.04,0.01,0.04
5110,0.73,0.1,0.02,0.01,0.07,0.02,0.02,0.02,0.0,0.01
5111,0.39,0.14,0.01,0.14,0.05,0.13,0.05,0.06,0.01,0.02
5112,0.22,0.18,0.32,0.06,0.05,0.01,0.06,0.01,0.09,0.0
5113,0.29,0.12,0.04,0.25,0.09,0.04,0.11,0.04,0.0,0.02
5114,0.34,0.19,0.25,0.04,0.06,0.08,0.01,0.01,0.02,0.0
5115,0.25,0.31,0.12,0.03,0.03,0.1,0.05,0.02,0.07,0.02
5116,0.54,0.12,0.05,0.09,0.05,0.05,0.02,0.06,0.0,0.02
5117,0.6,0.08,0.05,0.14,0.04,0.03,0.0,0.05,0.01,0.0
5118,0.26,0.41,0.11,0.05,0.01,0.08,0.03,0.0,0.04,0.01
5119,0.25,0.2,0.22,0.06,0.08,0.06,0.03,0.03,0.05,0.02
5120,0.57,0.04,0.02,0.1,0.11,0.05,0.03,0.02,0.02,0.04
5121,0.44,0.17,0.04,0.04,0.03,0.07,0.11,0.05,0.0,0.05
5122,0.46,0.09,0.13,0.04,0.06,0.13,0.03,0.02,0.04,0.0
5123,0.68,0.11,0.01,0.07,0.03,0.05,0.02,0.0,0.0,0.03
5124,0.67,0.21,0.02,0.04,0.0,0.02,0.02,0.02,0.0,0.0
5125,0.46,0.04,0.1,0.04,0.07,0.1,0.06,0.05,0.04,0.04
5126,0.65,0.04,0.03,0.06,0.08,0.02,0.01,0.08,0.0,0.03
5127,0.78,0.04,0.01,0.03,0.03,0.05,0.0,0.04,0.01,0.01
5128,0.5,0.18,0.04,0.09,0.08,0.05,0.01,0.03,0.01,0.01
5129,0.27,0.48,0.06,0.03,0.03,0.09,0.03,0.0,0.01,0.0
5130,0.39,0.35,0.03,0.05,0.04,0.07,0.04,0.02,0.01,0.0
5131,0.4,0.07,0.02,0.15,0.15,0.04,0.04,0.08,0.02,0.03
5132,0.88,0.01,0.0,0.01,0.03,0.01,0.03,0.03,0.0,0.0
5133,0.37,0.13,0.2,0.08,0.09,0.03,0.03,0.03,0.03,0.01
5134,0.73,0.05,0.02,0.03,0.04,0.02,0.04,0.05,0.01,0.01
5135,0.63,0.13,0.03,0.08,0.02,0.01,0.07,0.02,0.01,0.0
5136,0.61,0.04,0.01,0.05,0.07,0.05,0.07,0.05,0.02,0.03
5137,0.38,0.37,0.05,0.06,0.0,0.05,0.05,0.02,0.01,0.01
5138,0.55,0.14,0.03,0.07,0.03,0.07,0.04,0.05,0.01,0.01
5139,0.61,0.19,0.01,0.02,0.06,0.01,0.05,0.03,0.0,0.02
5140,0.24,0.16,0.15,0.07,0.07,0.16,0.02,0.06,0.06,0.01
5141,0.56,0.07,0.04,0.05,0.09,0.04,0.06,0.02,0.01,0.06
5142,0.57,0.04,0.02,0.02,0.11,0.02,0.04,0.1,0.01,0.07
5143,0.42,0.08,0.08,0.12,0.05,0.15,0.03,0.05,0.0,0.02
5144,0.46,0.09,0.02,0.08,0.05,0.09,0.07,0.13,0.0,0.01
5145,0.17,0.12,0.46,0.03,0.04,0.13,0.02,0.01,0.01,0.01
5146,0.36,0.07,0.26,0.04,0.03,0.11,0.04,0.05,0.03,0.01
5147,0.54,0.07,0.06,0.05,0.06,0.03,0.08,0.1,0.0,0.01
5148,0.26,0.18,0.21,0.02,0.12,0.09,0.01,0.02,0.07,0.02
5149,0.19,0.18,0.42,0.01,0.02,0.08,0.01,0.03,0.06,0.0
5150,0.43,0.21,0.03,0.15,0.06,0.05,0.05,0.02,0.0,0.0
5151,0.57,0.09,0.02,0.02,0.07,0.06,0.02,0.12,0.01,0.02
5152,0.63,0.06,0.05,0.06,0.05,0.09,0.03,0.02,0.0,0.01
5153,0.36,0.26,0.06,0.06,0.13,0.06,0.04,0.0,0.03,0.0
5154,0.5,0.11,0.05,0.05,0.06,0.12,0.04,0.06,0.01,0.0
5155,0.25,0.14,0.29,0.04,0.07,0.1,0.03,0.02,0.04,0.02
5156,0.51,0.17,0.05,0.08,0.06,0.02,0.04,0.03,0.0,0.04
5157,0.25,0.1,0.32,0.02,0.06,0.12,0.01,0.0,0.11,0.01
5158,0.81,0.06,0.01,0.04,0.04,0.02,0.0,0.01,0.0,0.01
5159,0.64,0.05,0.03,0.01,0.08,0.04,0.04,0.1,0.0,0.01
5160,0.46,0.07,0.06,0.06,0.08,0.04,0.12,0.06,0.02,0.03
5161,0.46,0.09,0.08,0.11,0.07,0.09,0.02,0.06,0.01,0.01
5162,0.36,0.21,0.1,0.04,0.06,0.08,0.06,0.02,0.05,0.02
5163,0.63,0.17,0.02,0.03,0.04,0.03,0.03,0.02,0.02,0.01
5164,0.68,0.03,0.03,0.03,0.05,0.02,0.0,0.14,0.0,0.02
5165,0.41,0.23,0.06,0.08,0.07,0.05,0.05,0.02,0.0,0.03
5166,0.68,0.08,0.02,0.05,0.04,0.03,0.02,0.03,0.02,0.03
5167,0.7,0.13,0.02,0.05,0.01,0.07,0.01,0.0,0.01,0.0
5168,0.7,0.06,0.06,0.01,0.05,0.05,0.04,0.02,0.0,0.01
5169,0.26,0.03,0.36,0.05,0.06,0.06,0.07,0.03,0.06,0.02
5170,0.41,0.2,0.07,0.09,0.03,0.06,0.05,0.02,0.01,0.06
5171,0.69,0.09,0.01,0.05,0.02,0.0,0.0,0.09,0.04,0.01
5172,0.41,0.09,0.04,0.04,0.11,0.07,0.07,0.06,0.06,0.05
5173,0.66,0.12,0.03,0.04,0.05,0.06,0.01,0.01,0.02,0.0
5174,0.41,0.24,0.07,0.02,0.06,0.06,0.06,0.03,0.0,0.05
5175,0.46,0.16,0.02,0.07,0.05,0.08,0.02,0.1,0.01,0.03
5176,0.36,0.05,0.16,0.04,0.12,0.13,0.02,0.03,0.08,0.01
5177,0.41,0.13,0.0,0.12,0.05,0.13,0.04,0.07,0.02,0.03
5178,0.53,0.13,0.04,0.07,0.09,0.04,0.01,0.05,0.01,0.03
5179,0.74,0.03,0.03,0.03,0.01,0.0,0.06,0.03,0.02,0.05
5180,0.61,0.08,0.06,0.02,0.04,0.03,0.02,0.07,0.0,0.07
5181,0.34,0.07,0.06,0.06,0.15,0.16,0.03,0.08,0.04,0.01
5182,0.23,0.49,0.09,0.08,0.02,0.08,0.0,0.0,0.0,0.01
5183,0.81,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.0
5184,0.23,0.12,0.19,0.05,0.08,0.09,0.06,0.02,0.13,0.03
5185,0.22,0.06,0.42,0.04,0.05,0.13,0.02,0.0,0.02,0.04
